date,hospital,17-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,other,total
2009-12-04,Hospital Sultanah Nur Zahirah,14,11,7,2,0,2,0,0,0,0,36
2009-12-04,Hospital Queen Elizabeth II,10,6,2,0,1,0,0,0,0,0,19
2009-12-04,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-04,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-04,Hospital Umum Sarawak,0,1,0,0,0,0,0,0,0,0,1
2009-12-04,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-04,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-04,Pusat Darah Negara,11,21,22,14,8,1,0,0,0,0,77
2009-12-05,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Sultanah Aminah,14,17,20,11,7,11,3,1,0,0,84
2009-12-05,,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Sultanah Bahiyah,62,7,0,0,1,0,1,0,0,0,71
2009-12-05,,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Raja Perempuan Zainab II,12,9,1,0,1,0,0,0,0,1,24
2009-12-05,Hospital Melaka,22,3,0,2,3,5,1,0,0,0,36
2009-12-05,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Tengku Ampuan Rahimah,7,12,8,5,2,2,3,2,0,0,41
2009-12-05,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Queen Elizabeth II,12,5,2,2,4,3,1,2,1,0,32
2009-12-05,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Umum Sarawak,3,4,1,2,0,3,1,0,0,0,14
2009-12-05,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,Pusat Darah Negara,28,27,18,11,12,7,2,1,0,0,106
2009-12-06,Hospital Sultanah Nora Ismail,7,3,3,0,3,2,1,0,0,0,19
2009-12-06,Hospital Sultanah Aminah,4,5,1,7,4,6,1,0,0,1,29
2009-12-06,,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Sultanah Bahiyah,12,13,7,3,6,2,2,2,0,0,47
2009-12-06,,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Raja Perempuan Zainab II,5,6,0,0,0,0,0,0,0,0,11
2009-12-06,Hospital Melaka,31,11,9,11,6,6,5,7,0,0,86
2009-12-06,Hospital Tuanku Jaafar,4,4,1,0,1,1,0,0,0,0,11
2009-12-06,,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Tengku Ampuan Afzan,2,1,0,2,0,0,0,0,0,0,5
2009-12-06,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Raja Permaisuri Bainun,13,6,9,7,6,5,1,0,1,0,48
2009-12-06,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Tengku Ampuan Rahimah,14,3,7,3,1,8,2,1,0,0,39
2009-12-06,Hospital Sultanah Nur Zahirah,14,8,0,0,0,1,2,0,0,0,25
2009-12-06,Hospital Queen Elizabeth II,7,5,5,4,4,6,4,0,0,0,35
2009-12-06,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Umum Sarawak,7,2,4,4,3,1,2,0,0,0,23
2009-12-06,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,Pusat Darah Negara,26,24,22,19,21,8,11,4,0,0,135
2009-12-07,Hospital Sultanah Nora Ismail,0,0,1,0,0,1,0,0,0,0,2
2009-12-07,Hospital Sultanah Aminah,1,0,1,0,2,0,0,1,0,0,5
2009-12-07,,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Sultanah Bahiyah,36,1,7,1,0,4,0,0,0,0,49
2009-12-07,,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Raja Perempuan Zainab II,1,0,1,1,0,0,0,0,0,0,3
2009-12-07,Hospital Melaka,0,1,0,1,0,0,0,0,0,0,2
2009-12-07,Hospital Tuanku Jaafar,0,1,3,0,0,1,0,0,0,0,5
2009-12-07,,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Tengku Ampuan Afzan,0,1,0,0,0,0,0,0,0,0,1
2009-12-07,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Raja Permaisuri Bainun,0,2,0,0,0,0,0,0,0,0,2
2009-12-07,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Seri Manjung,0,2,1,0,0,0,0,0,0,0,3
2009-12-07,Hospital Tengku Ampuan Rahimah,2,5,1,3,0,2,0,0,0,0,13
2009-12-07,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,1,0,0,1
2009-12-07,Hospital Queen Elizabeth II,0,2,1,0,0,0,0,0,0,0,3
2009-12-07,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Umum Sarawak,0,0,1,2,1,1,0,0,0,0,5
2009-12-07,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,Pusat Darah Negara,1,2,0,0,0,0,0,0,0,0,3
2009-12-08,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Sultanah Aminah,4,3,0,3,4,2,0,0,0,7,23
2009-12-08,,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Sultanah Bahiyah,63,18,22,16,6,4,2,0,0,0,131
2009-12-08,,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Raja Perempuan Zainab II,9,4,3,3,3,2,1,0,0,0,25
2009-12-08,Hospital Melaka,0,1,0,0,0,0,0,0,0,0,1
2009-12-08,Hospital Tuanku Jaafar,1,4,4,2,0,1,0,1,0,0,13
2009-12-08,,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Raja Permaisuri Bainun,8,5,3,2,0,3,1,0,0,0,22
2009-12-08,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Seri Manjung,0,0,0,1,0,0,0,0,0,0,1
2009-12-08,Hospital Tengku Ampuan Rahimah,32,4,2,0,0,0,0,0,0,0,38
2009-12-08,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Queen Elizabeth II,5,1,1,1,0,0,0,1,0,0,9
2009-12-08,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Umum Sarawak,0,1,1,1,1,1,0,0,0,0,5
2009-12-08,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,Pusat Darah Negara,10,9,7,6,3,3,1,0,0,0,39
2009-12-09,Hospital Sultanah Nora Ismail,0,0,1,0,0,0,0,0,0,0,1
2009-12-09,Hospital Sultanah Aminah,6,4,5,3,7,2,0,0,0,1,28
2009-12-09,,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Sultanah Bahiyah,19,11,11,4,5,3,3,1,0,0,57
2009-12-09,,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Raja Perempuan Zainab II,11,3,3,2,2,0,0,1,0,0,22
2009-12-09,Hospital Melaka,15,4,2,0,1,0,0,0,0,0,22
2009-12-09,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Tengku Ampuan Afzan,1,0,1,1,0,0,0,0,0,0,3
2009-12-09,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Raja Permaisuri Bainun,4,1,1,0,0,0,0,0,0,0,6
2009-12-09,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Seri Manjung,16,2,1,1,2,0,0,0,0,0,22
2009-12-09,Hospital Tengku Ampuan Rahimah,4,0,1,1,1,1,0,0,0,0,8
2009-12-09,Hospital Sultanah Nur Zahirah,30,3,0,1,0,0,0,0,0,1,35
2009-12-09,Hospital Queen Elizabeth II,3,5,3,2,1,0,1,0,0,0,15
2009-12-09,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Umum Sarawak,5,2,5,0,0,0,2,0,0,0,14
2009-12-09,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,Pusat Darah Negara,22,47,29,19,7,5,3,0,0,0,132
2009-12-10,Hospital Sultanah Nora Ismail,3,3,0,1,0,0,0,0,0,0,7
2009-12-10,Hospital Sultanah Aminah,23,1,1,1,1,0,0,0,0,0,27
2009-12-10,,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Sultanah Bahiyah,10,18,20,14,6,8,1,0,0,0,77
2009-12-10,,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Raja Perempuan Zainab II,5,2,5,1,1,1,0,0,0,0,15
2009-12-10,Hospital Melaka,3,9,6,6,5,0,0,0,0,0,29
2009-12-10,Hospital Tuanku Jaafar,1,0,0,0,1,1,0,0,0,0,3
2009-12-10,,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Tengku Ampuan Afzan,2,0,0,0,0,0,0,0,0,0,2
2009-12-10,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Raja Permaisuri Bainun,3,8,10,2,5,0,0,2,0,0,30
2009-12-10,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Seri Manjung,2,0,0,0,0,1,0,0,0,0,3
2009-12-10,Hospital Tengku Ampuan Rahimah,4,5,1,1,1,1,1,0,1,0,15
2009-12-10,Hospital Sultanah Nur Zahirah,58,2,1,0,1,1,0,0,0,1,64
2009-12-10,Hospital Queen Elizabeth II,14,19,13,6,0,0,0,0,0,0,52
2009-12-10,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,Pusat Darah Negara,59,101,37,27,5,6,5,1,0,0,241
2009-12-11,Hospital Sultanah Nora Ismail,2,0,0,0,0,0,0,0,0,0,2
2009-12-11,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Sultanah Bahiyah,4,4,2,3,2,2,3,2,0,0,22
2009-12-11,,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Raja Perempuan Zainab II,6,5,1,0,1,2,2,0,0,0,17
2009-12-11,Hospital Melaka,2,0,1,1,1,2,0,0,0,0,7
2009-12-11,Hospital Tuanku Jaafar,1,0,0,0,0,0,0,0,0,0,1
2009-12-11,,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Tengku Ampuan Afzan,26,1,0,0,0,0,0,0,0,0,27
2009-12-11,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Tengku Ampuan Rahimah,5,10,5,7,2,3,2,1,0,0,35
2009-12-11,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Queen Elizabeth II,10,6,3,1,2,1,1,0,0,1,25
2009-12-11,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Umum Sarawak,0,1,1,4,0,0,0,0,0,0,6
2009-12-11,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,Pusat Darah Negara,26,45,21,17,11,7,1,0,0,0,128
2009-12-12,Hospital Sultanah Nora Ismail,0,5,1,1,0,2,1,0,0,0,10
2009-12-12,Hospital Sultanah Aminah,24,43,20,11,11,8,8,1,0,1,127
2009-12-12,,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Sultanah Bahiyah,16,7,3,0,5,2,0,0,0,1,34
2009-12-12,,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Raja Perempuan Zainab II,13,5,12,11,12,13,7,5,1,0,79
2009-12-12,Hospital Melaka,10,7,8,4,9,7,4,1,0,0,50
2009-12-12,Hospital Tuanku Jaafar,9,2,0,0,0,3,0,0,0,0,14
2009-12-12,,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Seri Manjung,15,12,10,3,3,2,2,2,0,0,49
2009-12-12,Hospital Tengku Ampuan Rahimah,8,6,3,4,3,0,1,0,0,0,25
2009-12-12,Hospital Sultanah Nur Zahirah,3,2,0,0,4,7,2,0,0,0,18
2009-12-12,Hospital Queen Elizabeth II,13,13,7,4,2,2,0,0,0,0,41
2009-12-12,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Umum Sarawak,9,8,6,8,5,3,1,0,0,0,40
2009-12-12,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,Pusat Darah Negara,15,24,24,12,6,7,1,3,0,0,92
2009-12-13,Hospital Sultanah Nora Ismail,4,5,9,3,2,1,1,0,0,0,25
2009-12-13,Hospital Sultanah Aminah,11,19,21,16,27,14,10,4,0,0,122
2009-12-13,,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Sultanah Bahiyah,11,10,8,9,3,3,3,0,0,0,47
2009-12-13,,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Raja Perempuan Zainab II,18,6,0,3,1,1,0,0,0,0,29
2009-12-13,Hospital Melaka,14,7,3,3,8,3,5,4,0,0,47
2009-12-13,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Raja Permaisuri Bainun,2,4,4,5,7,2,3,3,1,0,31
2009-12-13,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Seri Manjung,7,5,2,1,1,0,1,0,0,0,17
2009-12-13,Hospital Tengku Ampuan Rahimah,13,17,22,14,4,7,4,0,0,1,82
2009-12-13,Hospital Sultanah Nur Zahirah,0,0,0,1,2,2,0,0,0,0,5
2009-12-13,Hospital Queen Elizabeth II,3,1,4,9,0,2,2,1,0,0,22
2009-12-13,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Umum Sarawak,5,2,2,5,4,5,6,3,0,0,32
2009-12-13,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,Pusat Darah Negara,41,31,33,13,11,12,7,2,1,0,151
2009-12-14,Hospital Sultanah Nora Ismail,0,1,0,0,0,0,0,0,0,0,1
2009-12-14,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Sultanah Bahiyah,34,11,3,1,2,1,0,3,0,0,55
2009-12-14,,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Raja Perempuan Zainab II,9,2,1,0,0,0,2,0,0,0,14
2009-12-14,Hospital Melaka,10,5,1,2,4,1,0,0,0,0,23
2009-12-14,Hospital Tuanku Jaafar,1,1,1,1,0,1,0,0,0,0,5
2009-12-14,,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Tengku Ampuan Afzan,1,6,1,0,0,0,0,0,0,0,8
2009-12-14,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Raja Permaisuri Bainun,2,1,0,0,0,0,0,0,0,0,3
2009-12-14,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Seri Manjung,0,0,0,0,0,0,1,0,0,0,1
2009-12-14,Hospital Tengku Ampuan Rahimah,4,1,3,5,2,2,2,0,0,0,19
2009-12-14,Hospital Sultanah Nur Zahirah,1,0,1,1,0,0,0,0,0,0,3
2009-12-14,Hospital Queen Elizabeth II,20,4,3,0,0,1,1,0,0,0,29
2009-12-14,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Umum Sarawak,1,0,0,0,1,0,0,0,0,0,2
2009-12-14,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,Pusat Darah Negara,35,15,16,10,2,3,1,0,0,0,82
2009-12-15,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Sultanah Bahiyah,13,4,7,3,8,0,1,0,0,0,36
2009-12-15,,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Raja Perempuan Zainab II,13,0,2,0,1,1,0,0,0,0,17
2009-12-15,Hospital Melaka,5,4,3,0,1,2,1,1,0,0,17
2009-12-15,Hospital Tuanku Jaafar,2,2,0,1,0,0,0,0,0,0,5
2009-12-15,,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Tengku Ampuan Afzan,2,1,0,0,0,0,0,0,0,0,3
2009-12-15,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Raja Permaisuri Bainun,6,5,7,1,0,1,0,0,0,0,20
2009-12-15,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Seri Manjung,0,0,0,1,0,0,0,0,0,0,1
2009-12-15,Hospital Tengku Ampuan Rahimah,9,10,12,10,1,0,0,1,0,0,43
2009-12-15,Hospital Sultanah Nur Zahirah,17,5,3,4,4,1,2,0,0,0,36
2009-12-15,Hospital Queen Elizabeth II,3,0,0,1,5,2,5,1,0,0,17
2009-12-15,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Umum Sarawak,0,2,3,3,1,1,0,1,0,0,11
2009-12-15,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,Pusat Darah Negara,74,28,15,13,6,4,2,2,0,0,144
2009-12-16,Hospital Sultanah Nora Ismail,0,0,1,0,1,0,0,0,0,0,2
2009-12-16,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Sultanah Bahiyah,26,13,6,5,4,2,0,0,0,0,56
2009-12-16,,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Raja Perempuan Zainab II,25,2,3,0,1,0,0,0,0,0,31
2009-12-16,Hospital Melaka,38,6,1,2,1,1,1,0,0,0,50
2009-12-16,Hospital Tuanku Jaafar,17,4,5,1,0,0,0,0,0,0,27
2009-12-16,,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Tengku Ampuan Afzan,4,0,2,1,0,0,0,0,0,0,7
2009-12-16,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Raja Permaisuri Bainun,0,1,3,0,3,2,0,1,0,0,10
2009-12-16,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Tengku Ampuan Rahimah,6,1,1,3,0,0,0,0,0,0,11
2009-12-16,Hospital Sultanah Nur Zahirah,32,25,12,6,5,2,1,0,0,0,83
2009-12-16,Hospital Queen Elizabeth II,5,3,3,5,1,1,1,0,0,0,19
2009-12-16,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Umum Sarawak,29,0,1,0,1,0,0,0,0,0,31
2009-12-16,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2009-12-16,Pusat Darah Negara,103,53,34,22,8,7,4,1,0,0,232
2009-12-17,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2009-12-17,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
